RespondentID,Seen_any_SW,SW_fan,Episode_1_seen,Episode_2_seen,Episode_3_seen,Episode_4_seen,Episode_5_seen,Episode_6_seen,Episode_1_rank,Episode_2_rank,Episode_3_rank,Episode_4_rank,Episode_5_rank,Episode_6_rank,han_solo,luke_skywalker,princess_leia_organa,anakin_skywalker,obi_wan_kenobi,emperor_palpatine,darth_vader,lando_calrissian,boba_fett,c-3p0,r2_d2,jar_jar_binks,padme_amidala,yoda,1st_shot,familiar_exp_universe,fan_exp_universe,fan_star_trek,gender,income,location,NaN,18-29,30-44,45-60,> 60,Response,edu_NaN,edu_less_HS,edu_HS,edu_Some_collage/AD,edu_BD,edu_GD
3290505081.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,4,4,1,4,4,1,4,1,5,1,1,2,1,4,Greedo,1,1,1,Female,2,South Atlantic,0,1,0,0,0,0,0,0,0,1,0,0
3290500457.0,1,1,1,1,1,0,0,0,1,2,3,4,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Han,0,,1,Male,3,South Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3290499954.0,1,0,1,1,1,1,1,1,3,4,5,6,1,2,4,4,4,4,5,6,3,6,6,5,5,5,4,5,I don't understand this question,0,,0,Female,4,Middle Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3290499953.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290496822.0,1,1,1,1,1,1,1,1,6,4,5,2,3,1,5,5,5,4,5,4,4,4,4,5,5,3,4,5,Han,0,,0,Female,0,West North Central,0,0,1,0,0,0,0,0,0,0,1,0
3290491807.0,1,1,1,1,1,0,0,0,1,2,3,4,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Han,0,,1,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290477551.0,1,1,1,1,1,0,1,1,6,1,5,2,4,3,5,5,5,5,5,4,5,4,6,5,5,5,6,5,Greedo,0,,1,Male,0,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3290474953.0,1,0,1,1,1,1,1,1,4,5,6,1,2,3,4,5,4,1,4,2,3,1,3,1,4,4,5,5,Han,0,,0,Male,0,West South Central,0,0,0,0,1,0,0,0,0,0,0,1
3290471553.0,1,1,1,1,1,1,1,1,6,4,1,3,5,2,5,5,5,5,5,5,5,5,5,5,5,4,4,5,Han,1,1,1,Male,2,New England,0,0,0,1,0,0,0,0,0,0,1,0
3290467062.0,1,1,1,1,0,1,1,1,5,4,6,1,2,3,4,5,4,3,5,2,2,1,3,5,5,5,5,5,Han,0,,1,Male,2,New England,0,0,1,0,0,0,0,0,0,0,1,0
3290467000.0,1,0,0,0,0,0,1,0,2,3,4,5,1,6,4,4,4,6,4,6,3,6,,4,4,6,6,4,I don't understand this question,0,,0,Female,5,East North Central,0,0,0,1,0,0,0,0,0,0,0,1
3290464481.0,1,1,1,0,0,1,1,1,3,5,6,1,2,4,5,5,5,4,5,2,2,4,6,4,5,4,5,5,Han,0,,1,Female,5,Middle Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3290461599.0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,5,5,5,5,5,2,1,4,3,5,5,5,5,5,Han,1,0,1,Male,5,South Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3290461455.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290448644.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,,5,,1,,,5,5,,,5,I don't understand this question,0,,0,Female,5,Pacific,0,0,0,0,1,0,0,0,0,0,1,0
3290444421.0,1,1,1,1,1,1,1,1,4,6,5,1,2,3,5,5,5,1,5,2,3,1,2,5,5,1,1,5,Greedo,1,0,1,Female,2,South Atlantic,0,1,0,0,0,0,0,0,0,0,1,0
3290439063.0,1,1,1,1,1,1,1,1,5,4,6,3,1,2,5,4,4,2,4,4,4,4,1,4,5,2,2,1,Han,1,1,1,Male,4,South Atlantic,0,1,0,0,0,0,0,0,0,1,0,0
3290437717.0,1,0,1,0,0,0,1,1,1,4,5,6,3,2,5,5,5,5,5,6,5,6,6,4,5,6,6,5,I don't understand this question,0,,0,Female,0,Pacific,0,0,0,0,1,0,0,0,0,0,0,1
3290432874.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290428766.0,1,0,1,1,0,0,0,0,1,2,3,4,5,6,4,4,4,4,4,1,3,6,6,5,5,4,,5,Han,0,,0,Female,0,Middle Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3290427764.0,1,1,1,1,1,1,1,1,2,4,5,6,3,1,5,5,5,5,5,5,5,4,4,5,5,4,4,5,I don't understand this question,1,1,1,Female,3,East South Central,0,0,0,0,1,0,0,0,0,1,0,0
3290426384.0,1,1,1,1,1,1,1,1,5,3,4,6,1,2,5,5,5,4,5,5,,5,2,5,5,5,5,5,I don't understand this question,1,0,1,Male,3,East North Central,0,0,0,1,0,0,0,0,0,0,1,0
3290426289.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290423155.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,4,5,4,3,5,3,3,1,3,4,5,1,4,4,Han,0,,1,Male,6,West South Central,0,0,0,1,0,0,0,0,0,0,0,1
3290421738.0,1,1,1,1,1,1,1,1,5,6,4,3,1,2,4,3,3,2,3,3,5,1,4,4,5,2,2,4,Han,0,,0,Female,2,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3290417966.0,1,1,1,0,0,0,1,1,3,4,5,6,2,1,5,4,5,6,5,6,4,5,6,5,5,6,6,5,I don't understand this question,0,,1,Female,4,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3290412412.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290411058.0,1,1,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,4,5,6,5,5,5,5,5,4,6,5,Han,0,,0,Female,3,East North Central,0,0,0,1,0,0,0,0,1,0,0,0
3290409431.0,1,0,1,0,0,0,1,1,3,4,5,6,1,2,4,4,1,1,4,1,5,1,1,5,5,1,1,5,Han,0,,0,Female,4,East North Central,0,0,0,0,1,0,0,0,1,0,0,0
3290409075.0,1,0,1,0,1,1,1,1,3,6,5,2,4,1,4,4,4,1,5,3,2,6,6,5,5,1,6,5,I don't understand this question,0,,0,Male,6,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3290407409.0,1,1,1,0,0,1,1,1,4,5,6,2,1,3,5,5,5,4,5,6,1,6,6,5,5,1,6,5,Greedo,0,,0,Female,2,Mountain,0,1,0,0,0,0,0,0,0,0,1,0
3290401956.0,1,1,1,1,1,1,1,1,4,3,6,5,1,2,5,5,4,1,5,,4,1,1,5,5,3,3,5,Han,1,0,1,Female,6,Pacific,0,0,1,0,0,0,0,0,0,0,1,0
3290394872.0,1,1,1,1,1,1,1,1,5,3,6,4,1,2,5,5,5,5,5,4,5,5,5,4,5,4,5,5,Han,0,,1,Female,5,East South Central,0,0,1,0,0,0,0,0,0,0,1,0
3290392454.0,1,1,1,1,1,1,1,1,2,5,6,3,1,4,5,5,5,5,5,1,1,4,1,5,5,4,5,4,Han,1,1,1,Male,0,Middle Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3290392264.0,1,0,1,1,1,1,1,1,1,5,2,6,3,4,5,5,5,5,5,5,2,1,4,5,5,1,1,5,Greedo,1,0,1,Female,6,South Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3290391985.0,1,1,0,0,0,0,1,1,4,5,6,3,2,1,5,5,5,4,5,3,2,6,6,5,5,6,6,5,I don't understand this question,0,,0,Female,5,South Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3290386524.0,1,1,1,1,0,0,1,1,4,3,5,6,2,1,5,5,5,5,5,3,2,1,1,5,5,1,1,5,I don't understand this question,0,,1,Female,5,West South Central,0,0,0,0,1,0,0,0,0,0,0,1
3290380140.0,1,0,0,0,0,0,0,0,2,3,4,5,1,6,6,5,6,6,6,6,5,,6,6,6,6,6,6,I don't understand this question,0,,0,Male,4,East North Central,0,0,0,0,1,0,0,0,0,0,1,0
3290374523.0,1,1,1,1,1,0,1,1,3,1,2,4,5,6,5,5,5,4,4,4,1,4,1,4,4,1,1,5,Greedo,1,1,1,Male,4,New England,0,0,0,0,1,0,0,0,0,1,0,0
3290371532.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290371101.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290365225.0,1,1,1,1,0,0,1,1,3,4,5,6,1,2,4,5,4,1,5,3,2,1,,5,5,1,,5,Han,0,,1,Female,0,New England,0,0,0,0,1,0,0,0,0,0,0,1
3290364952.0,1,1,1,1,1,1,1,1,4,5,3,6,2,1,5,5,4,4,5,4,2,4,6,5,5,4,6,5,Greedo,0,,0,Male,2,East North Central,0,0,0,1,0,0,0,0,0,1,0,0
3290350512.0,1,1,0,1,1,1,1,1,6,3,4,5,1,2,4,3,1,4,4,4,4,1,5,4,5,3,4,4,Greedo,0,,1,Female,5,Middle Atlantic,0,1,0,0,0,0,0,0,0,0,1,0
3290347473.0,1,1,1,1,1,1,1,1,6,4,5,3,2,1,5,5,5,4,5,2,1,1,1,1,4,2,1,5,Greedo,0,,1,Male,4,South Atlantic,0,1,0,0,0,0,0,0,0,1,0,0
3290344571.0,1,1,1,1,1,1,1,1,4,6,3,2,1,5,5,5,5,5,5,3,5,4,1,5,5,2,4,5,Greedo,1,1,1,Male,5,East North Central,0,0,0,0,1,0,0,0,0,0,1,0
3290343366.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,4,4,1,5,1,1,5,1,5,5,6,1,5,Han,0,,0,Female,5,New England,0,0,0,1,0,0,0,0,0,0,0,1
3290342169.0,1,0,1,0,0,0,0,1,1,5,3,4,6,2,4,5,5,4,5,4,5,4,6,1,5,6,6,5,Han,0,,0,Male,5,West North Central,0,1,0,0,0,0,0,0,0,1,0,0
3290342102.0,1,1,1,0,0,0,1,1,3,4,5,6,1,2,4,5,5,5,5,4,5,6,6,5,5,6,6,5,I don't understand this question,0,,1,Female,6,West North Central,0,0,0,0,1,0,0,0,0,0,1,0
3290340804.0,1,1,1,0,0,0,1,0,1,3,4,5,2,6,5,5,5,6,5,6,5,6,6,5,5,6,6,5,I don't understand this question,0,,0,Male,5,South Atlantic,0,0,0,0,1,0,0,0,1,0,0,0
3290337251.0,1,1,1,1,1,1,1,1,2,1,3,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Han,0,,1,Male,5,South Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3290335343.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290328309.0,1,1,1,0,0,1,1,1,4,5,6,2,1,3,5,5,5,1,6,,2,4,1,5,5,6,6,5,I don't understand this question,0,,0,Female,5,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0
3290325811.0,1,1,1,1,1,1,1,1,6,4,5,1,2,3,5,5,5,1,4,4,5,4,1,4,5,3,3,1,Han,1,1,1,Male,4,West South Central,0,0,1,0,0,0,0,0,0,0,1,0
3290324518.0,1,0,0,0,0,1,1,1,4,5,6,1,2,3,5,5,5,5,5,6,4,4,1,5,5,6,6,4,I don't understand this question,0,,0,Female,4,South Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3290320007.0,1,1,1,1,1,1,1,1,6,4,5,3,1,2,5,5,5,4,5,5,5,5,5,5,5,3,5,5,Han,1,0,1,Male,4,New England,0,0,1,0,0,0,0,0,0,0,1,0
3290318577.0,1,0,1,1,1,0,0,0,1,2,3,4,5,6,,5,4,1,5,1,4,1,1,1,5,1,1,4,I don't understand this question,0,,0,Female,4,Pacific,0,0,1,0,0,0,0,0,0,1,0,0
3290317691.0,1,1,1,1,0,1,1,1,4,5,6,1,2,3,5,5,5,1,1,1,5,,,5,5,2,2,5,Han,1,1,1,Female,6,Pacific,0,0,1,0,0,0,0,0,0,0,0,1
3290316632.0,1,1,1,1,1,1,1,1,2,5,3,4,6,1,4,5,5,4,1,4,4,1,4,4,4,4,1,5,I don't understand this question,0,,1,Male,0,South Atlantic,0,0,0,0,1,0,0,0,1,0,0,0
3290316375.0,1,1,1,1,1,1,1,1,2,3,4,1,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Greedo,0,,1,Female,2,Pacific,0,0,0,0,1,0,0,0,0,1,0,0
3290315336.0,1,1,1,1,1,1,1,1,1,4,5,6,2,3,5,5,5,5,5,6,3,5,6,5,5,5,6,5,Greedo,1,1,1,Female,3,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3290309722.0,1,1,1,0,1,0,1,0,4,2,3,1,5,6,5,5,4,4,5,4,4,4,4,5,5,4,5,5,Han,1,1,1,Female,3,Pacific,0,0,0,0,1,0,0,0,0,0,1,0
3290309711.0,1,1,1,1,1,1,1,1,6,5,2,1,4,3,5,5,5,5,5,4,3,4,6,5,5,2,6,5,I don't understand this question,0,,1,Male,5,Pacific,0,0,0,1,0,0,0,0,0,0,0,1
3290304610.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290296317.0,1,0,0,0,0,0,1,1,4,5,6,3,1,2,5,5,5,6,5,6,4,4,6,5,5,6,6,1,Greedo,0,,0,Female,3,West South Central,0,0,0,1,0,0,0,0,0,0,1,0
3290295809.0,1,0,0,0,0,1,1,1,6,4,5,3,1,2,5,5,5,6,6,6,2,6,6,5,5,6,6,5,I don't understand this question,0,,0,Male,0,East North Central,0,0,0,1,0,0,0,0,0,0,0,1
3290294142.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290292697.0,1,1,1,1,1,1,1,1,4,6,5,1,2,3,5,4,5,4,5,2,4,3,1,4,5,3,3,5,Han,1,0,1,Female,6,Mountain,0,0,0,1,0,0,0,0,0,0,1,0
3290289176.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290283817.0,1,1,1,1,1,1,1,1,4,2,3,6,5,1,5,5,1,1,5,2,3,1,4,5,5,3,4,5,I don't understand this question,1,0,1,Female,0,Pacific,0,0,0,0,1,0,0,0,1,0,0,0
3290283139.0,1,1,1,1,1,1,1,1,1,5,6,3,2,4,5,5,5,5,5,4,5,4,5,4,4,4,4,5,Greedo,1,1,1,Female,5,East North Central,0,0,0,0,1,0,0,0,1,0,0,0
3290279732.0,1,0,1,1,1,1,1,1,4,5,6,3,1,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,Greedo,0,,0,Male,5,Middle Atlantic,0,0,1,0,0,0,0,0,1,0,0,0
3290269777.0,1,0,1,1,1,1,1,1,5,3,6,4,1,2,5,5,5,5,5,1,5,4,4,5,5,1,1,5,Greedo,1,0,0,Female,5,Mountain,0,0,0,0,1,0,0,0,0,0,0,1
3290266084.0,1,1,1,1,1,1,1,1,2,3,6,1,4,5,5,5,5,1,5,1,5,1,,5,5,,,2,I don't understand this question,0,,1,Male,0,West South Central,0,0,0,0,1,0,0,0,0,0,0,1
3290262568.0,1,0,1,1,1,1,1,1,1,4,5,6,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,I don't understand this question,0,,0,Male,4,East North Central,0,0,0,1,0,0,0,0,0,0,0,1
3290257673.0,1,0,1,1,1,1,1,1,3,4,6,5,1,2,5,5,4,4,5,1,3,1,1,4,5,4,1,3,I don't understand this question,0,,0,Male,5,East North Central,0,0,0,1,0,0,0,0,0,1,0,0
3290229579.0,1,0,0,0,0,0,1,1,3,4,5,6,2,1,5,5,5,4,5,1,5,6,6,5,5,6,6,5,I don't understand this question,0,,0,Female,0,Pacific,0,0,0,0,1,0,0,0,0,1,0,0
3290227264.0,1,1,1,1,1,1,1,1,5,3,6,4,1,2,5,5,5,5,5,2,2,1,3,5,5,1,3,5,Han,0,,1,Male,5,South Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3290223393.0,1,1,1,1,1,1,1,1,2,3,5,4,1,6,5,5,5,5,5,5,5,5,4,5,5,5,4,5,I don't understand this question,0,,1,Female,4,Middle Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3290216970.0,1,1,1,1,1,1,1,1,5,6,4,2,1,3,5,5,5,3,5,2,4,1,1,5,5,3,4,5,Han,0,,0,Female,2,New England,0,1,0,0,0,0,0,0,0,0,1,0
3290213089.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,3,5,3,5,5,5,5,5,6,3,4,Han,1,0,0,Male,4,East North Central,0,0,0,1,0,0,0,0,0,0,1,0
3290210801.0,1,1,1,1,1,1,1,1,4,5,6,3,1,2,5,5,4,5,5,4,5,5,4,5,5,3,5,5,Han,1,0,1,Male,0,West North Central,0,0,0,1,0,0,0,0,0,0,0,1
3290209773.0,1,1,1,0,0,1,1,1,6,4,5,3,2,1,5,5,5,1,5,6,3,6,6,5,5,6,6,5,I don't understand this question,0,,1,Female,0,Middle Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3290209744.0,1,1,1,1,1,1,1,1,6,5,4,2,1,3,5,5,5,2,5,4,5,5,5,3,3,2,3,4,Han,1,1,1,Male,5,South Atlantic,0,1,0,0,0,0,0,0,0,1,0,0
3290206907.0,1,0,1,0,0,1,1,1,6,4,5,3,1,2,4,4,1,2,1,5,5,1,5,3,3,2,2,4,I don't understand this question,0,,1,Male,4,South Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3290203063.0,1,1,1,1,1,1,1,1,2,3,4,6,5,1,5,5,5,5,5,2,2,5,1,5,5,4,4,4,I don't understand this question,0,,1,Male,6,New England,0,0,0,1,0,0,0,0,0,0,1,0
3290201752.0,1,0,0,0,0,0,0,1,3,4,5,6,2,1,5,5,5,6,5,6,2,6,5,5,,6,6,5,Han,0,,0,Female,6,Pacific,0,0,0,0,1,0,0,0,1,0,0,0
3290196296.0,1,0,1,1,0,0,0,0,2,1,3,4,5,6,5,5,5,5,5,5,4,4,4,5,5,4,4,4,Greedo,0,,0,Female,5,West North Central,0,0,0,1,0,0,0,0,0,1,0,0
3290193368.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290191566.0,1,1,1,1,1,0,1,1,4,5,1,6,2,3,5,5,5,5,5,5,5,1,1,5,5,4,5,5,I don't understand this question,0,,1,Female,2,South Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3290188213.0,1,1,1,1,1,1,1,1,2,5,6,4,1,3,5,5,5,2,5,2,3,1,4,5,5,2,4,5,Han,1,1,1,Male,0,East South Central,0,1,0,0,0,0,0,0,0,0,1,0
3290185244.0,1,0,1,0,0,0,1,0,1,3,4,5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,I don't understand this question,0,,0,Female,5,South Atlantic,0,1,0,0,0,0,0,0,0,0,1,0
3290176915.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290176563.0,1,1,1,1,1,1,1,1,4,1,5,6,3,2,5,5,3,3,5,6,5,6,5,5,5,1,4,5,Han,1,0,1,Female,5,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3290174048.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290173775.0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Han,1,1,1,Female,5,West North Central,0,0,0,0,1,0,0,0,0,1,0,0
3290173176.0,1,1,1,1,1,1,1,1,6,5,4,2,1,3,5,5,5,2,5,5,5,5,4,4,4,2,2,4,Han,1,0,0,Male,4,South Atlantic,0,1,0,0,0,0,0,0,0,0,0,1
3290167473.0,1,0,0,0,0,0,1,0,3,4,5,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,I don't understand this question,0,,0,Male,6,Pacific,0,0,0,0,1,0,0,0,0,0,1,0
3290164098.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290157529.0,1,1,1,1,1,1,1,1,2,1,3,4,5,6,4,4,4,4,5,2,3,1,2,4,5,1,4,4,I don't understand this question,0,,1,Female,3,Pacific,0,1,0,0,0,0,0,0,0,0,1,0
3290149698.0,1,1,1,1,1,1,1,1,5,4,6,3,2,1,5,5,5,5,5,1,5,5,4,,,1,1,5,Greedo,0,,0,Female,2,South Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3290148834.0,1,0,0,0,1,0,0,1,3,4,1,5,6,2,1,4,4,4,4,6,4,6,6,4,4,5,5,4,I don't understand this question,0,,0,Female,4,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3290145517.0,1,1,1,1,1,1,1,1,4,6,5,1,2,3,5,5,5,4,5,1,5,6,6,5,5,5,4,5,I don't understand this question,0,,1,Male,5,East North Central,0,0,0,1,0,0,0,0,0,0,1,0
3290142232.0,1,1,1,1,1,1,1,1,4,6,1,2,5,3,5,5,5,4,5,1,4,4,1,4,4,2,5,5,Han,0,,1,Male,5,Middle Atlantic,0,1,0,0,0,0,0,0,0,0,1,0
3290139192.0,1,1,1,1,1,0,1,1,1,2,3,6,4,5,5,5,5,5,5,3,6,4,6,5,5,3,5,5,Han,1,0,1,Male,5,Mountain,0,0,0,0,1,0,0,0,0,0,0,1
3290137793.0,1,1,1,1,1,1,1,1,3,4,5,6,1,2,5,5,5,4,4,,2,4,2,4,4,1,4,5,Greedo,0,,1,Female,0,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3290128468.0,1,1,1,1,0,0,0,0,1,2,3,4,5,6,5,5,5,5,5,6,2,6,6,6,5,6,6,5,I don't understand this question,0,,1,Female,5,West South Central,0,0,0,0,1,0,0,0,0,0,0,1
3290125801.0,1,0,1,1,1,0,1,0,2,3,4,5,1,6,5,5,5,5,5,4,5,4,4,5,5,1,1,5,Han,1,0,0,Male,6,East North Central,0,0,0,0,1,0,0,0,0,0,0,1
3290125784.0,1,1,1,1,1,1,1,1,5,6,3,2,1,4,5,5,5,4,5,4,5,4,1,4,5,2,3,4,Han,1,0,1,Male,5,East North Central,0,0,1,0,0,0,0,0,0,1,0,0
3290125550.0,1,1,1,1,1,1,1,1,6,1,3,2,4,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,Han,1,1,0,Male,4,East North Central,0,1,0,0,0,0,0,0,1,0,0,0
3290125357.0,1,1,1,1,1,1,1,1,6,4,5,1,2,3,5,5,5,5,5,2,2,4,3,5,5,4,5,5,Han,0,,1,Male,5,Middle Atlantic,0,0,1,0,0,0,0,0,1,0,0,0
3290124259.0,1,0,1,0,1,1,1,1,2,3,4,1,5,6,5,5,5,5,5,1,5,4,4,4,4,4,4,5,I don't understand this question,0,,0,Male,6,New England,0,1,0,0,0,0,0,0,1,0,0,0
3290116182.0,1,1,0,0,0,0,1,1,4,5,3,6,1,2,5,5,5,5,5,1,5,1,1,5,5,1,1,5,I don't understand this question,0,,1,Female,3,Mountain,0,0,1,0,0,0,0,0,0,0,1,0
3290109779.0,1,1,1,0,0,1,1,1,4,5,6,1,2,3,5,5,5,4,5,1,4,1,1,4,4,3,4,5,Han,0,,0,Male,5,Pacific,0,0,1,0,0,0,0,0,0,1,0,0
3290103593.0,1,1,1,0,0,1,1,1,4,5,6,2,1,3,5,4,4,4,5,6,2,4,2,4,4,2,4,5,Greedo,0,,1,Female,2,Pacific,0,0,0,1,0,0,0,0,0,0,1,0
3290099797.0,1,1,1,1,1,1,1,1,3,4,5,6,1,2,5,4,4,4,4,3,3,6,6,4,5,4,4,5,Greedo,0,,0,Female,3,New England,0,0,1,0,0,0,0,0,0,1,0,0
3290097546.0,1,1,0,0,0,0,1,1,3,4,5,6,2,1,5,5,5,4,5,1,2,5,6,5,5,4,6,5,Greedo,0,,1,Male,0,East North Central,0,0,0,0,1,0,0,0,0,0,0,1
3290097268.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290095220.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290083352.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290081504.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290070395.0,1,0,1,1,1,1,1,1,6,4,5,3,2,1,5,5,5,4,5,1,1,5,1,5,5,1,1,5,Greedo,1,0,0,Female,5,West South Central,0,0,0,0,1,0,0,0,0,1,0,0
3290068892.0,1,0,1,1,0,0,0,0,1,2,3,4,5,6,5,4,4,1,4,1,2,1,1,4,5,3,1,4,I don't understand this question,0,,0,Female,5,Mountain,0,0,0,0,1,0,0,0,0,0,0,1
3290068765.0,1,1,1,1,1,1,1,1,6,4,5,2,1,3,5,4,5,4,4,2,4,1,4,1,1,1,5,4,Greedo,1,0,1,Male,3,South Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3290063543.0,1,0,0,0,0,1,1,1,4,6,5,3,2,1,5,5,5,5,4,4,1,5,1,5,5,4,4,,I don't understand this question,0,,0,Female,3,South Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3290062936.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3290061815.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,4,5,2,5,4,2,4,2,2,5,5,Han,0,,1,Male,5,Pacific,0,0,0,0,1,0,0,0,0,0,0,1
3290058506.0,1,0,1,1,1,0,1,0,2,3,4,5,1,6,5,5,5,1,5,1,1,1,1,5,5,1,1,5,I don't understand this question,0,,0,Female,4,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3290058216.0,1,1,1,1,1,1,1,1,2,3,1,4,5,6,5,5,5,5,1,6,5,6,1,5,5,5,4,5,I don't understand this question,0,,0,Female,5,South Atlantic,0,0,1,0,0,0,0,0,1,0,0,0
3290049231.0,1,0,0,0,0,1,1,1,4,5,6,1,2,3,4,4,4,4,4,6,2,6,6,5,5,1,6,5,I don't understand this question,0,,0,Male,4,New England,0,0,0,1,0,0,0,0,0,0,0,1
3290048884.0,1,1,1,1,1,1,1,1,5,4,2,1,3,6,4,5,4,4,5,5,5,1,1,4,4,3,4,5,Han,1,0,0,Male,0,West South Central,0,0,0,1,0,0,0,0,0,1,0,0
3290047842.0,1,1,1,1,1,1,1,1,6,5,3,4,1,2,5,5,5,5,5,2,4,4,5,4,4,2,4,5,Greedo,0,,1,Male,3,New England,0,0,1,0,0,0,0,0,0,0,1,0
